Trade_ID,Date,Asset_Type,Buy_Sell,Quantity,Price,Value,Portfolio_ID
858,2027-05-08,Stock,Sell,153,76.2,11658.6,PF004
859,2027-05-09,Bond,Buy,113,93.1,10520.3,PF004
860,2027-05-10,Stock,Buy,155,59.8,9269.0,PF003
861,2027-05-11,Bond,Buy,147,64.7,9510.9,PF002
862,2027-05-12,Option,Buy,59,102.6,6053.4,PF004
863,2027-05-13,Option,Buy,198,106.3,21047.399999999998,PF003
864,2027-05-14,Option,Sell,177,102.5,18142.5,PF003
865,2027-05-15,Option,Sell,95,69.4,6593.000000000001,PF004
866,2027-05-16,Option,Buy,115,94.6,10879.0,PF001
867,2027-05-17,Stock,Buy,161,73.3,11801.3,PF002
868,2027-05-18,Option,Buy,62,74.8,4637.599999999999,PF002
869,2027-05-19,Option,Sell,186,54.3,10099.8,PF001
870,2027-05-20,Option,Buy,135,81.4,10989.0,PF004
871,2027-05-21,Option,Sell,139,53.0,7367.0,PF002
872,2027-05-22,Bond,Sell,107,63.2,6762.400000000001,PF004
873,2027-05-23,Stock,Sell,103,99.9,10289.7,PF004
874,2027-05-24,Option,Buy,61,54.5,3324.5,PF003
875,2027-05-25,Option,Sell,63,45.0,2835.0,PF001
876,2027-05-26,Option,Buy,170,44.8,7615.999999999999,PF004
877,2027-05-27,Stock,Sell,170,105.9,18003.0,PF005
878,2027-05-28,Bond,Buy,69,75.5,5209.5,PF001
879,2027-05-29,Stock,Sell,124,68.7,8518.800000000001,PF002
880,2027-05-30,Bond,Buy,193,96.8,18682.399999999998,PF003
881,2027-05-31,Option,Sell,119,98.5,11721.5,PF002
882,2027-06-01,Option,Buy,105,63.3,6646.5,PF002
883,2027-06-02,Stock,Buy,150,88.6,13290.0,PF001
884,2027-06-03,Stock,Buy,181,94.0,17014.0,PF002
885,2027-06-04,Bond,Buy,160,85.8,13728.0,PF004
886,2027-06-05,Bond,Sell,174,50.6,8804.4,PF002
887,2027-06-06,Stock,Sell,181,101.3,18335.3,PF003
888,2027-06-07,Bond,Buy,69,77.7,5361.3,PF003
889,2027-06-08,Stock,Sell,187,59.8,11182.6,PF005
890,2027-06-09,Bond,Buy,73,69.8,5095.4,PF003
891,2027-06-10,Stock,Buy,86,42.6,3663.6,PF002
892,2027-06-11,Stock,Sell,103,49.0,5047.0,PF003
893,2027-06-12,Stock,Buy,152,93.6,14227.199999999999,PF001
894,2027-06-13,Bond,Buy,198,40.0,7920.0,PF003
895,2027-06-14,Bond,Sell,87,69.2,6020.400000000001,PF004
896,2027-06-15,Bond,Buy,53,76.6,4059.7999999999997,PF001
897,2027-06-16,Stock,Buy,106,43.8,4642.799999999999,PF005
898,2027-06-17,Bond,Buy,69,108.1,7458.9,PF004
899,2027-06-18,Bond,Buy,66,55.8,3682.7999999999997,PF002
900,2027-06-19,Stock,Sell,168,61.3,10298.4,PF002
901,2027-06-20,Option,Sell,120,61.3,7356.0,PF002
902,2027-06-21,Stock,Sell,53,56.1,2973.3,PF004
903,2027-06-22,Bond,Buy,63,40.1,2526.3,PF004
904,2027-06-23,Stock,Buy,52,91.1,4737.2,PF004
905,2027-06-24,Option,Sell,129,107.7,13893.300000000001,PF001
906,2027-06-25,Stock,Buy,104,55.7,5792.8,PF001
907,2027-06-26,Bond,Buy,181,86.4,15638.400000000001,PF002
908,2027-06-27,Option,Buy,169,91.9,15531.1,PF003
909,2027-06-28,Bond,Buy,73,99.4,7256.200000000001,PF002
910,2027-06-29,Option,Sell,131,69.6,9117.599999999999,PF005
911,2027-06-30,Option,Sell,196,61.2,11995.2,PF001
912,2027-07-01,Stock,Sell,109,62.8,6845.2,PF004
913,2027-07-02,Stock,Buy,196,89.9,17620.4,PF001
914,2027-07-03,Bond,Sell,98,97.2,9525.6,PF004
915,2027-07-04,Stock,Sell,112,52.7,5902.400000000001,PF005
916,2027-07-05,Stock,Buy,159,66.0,10494.0,PF005
917,2027-07-06,Option,Buy,199,103.1,20516.899999999998,PF001
918,2027-07-07,Stock,Sell,158,96.5,15247.0,PF004
919,2027-07-08,Option,Sell,125,108.9,13612.5,PF005
920,2027-07-09,Option,Sell,79,92.8,7331.2,PF002
921,2027-07-10,Option,Sell,107,67.5,7222.5,PF002
922,2027-07-11,Bond,Buy,166,81.3,13495.8,PF004
923,2027-07-12,Bond,Sell,149,86.3,12858.699999999999,PF001
924,2027-07-13,Bond,Sell,68,45.5,3094.0,PF005
925,2027-07-14,Option,Buy,143,78.1,11168.3,PF001
926,2027-07-15,Bond,Sell,162,89.7,14531.4,PF002
927,2027-07-16,Bond,Buy,195,51.7,10081.5,PF005
928,2027-07-17,Stock,Buy,112,94.6,10595.199999999999,PF001
929,2027-07-18,Bond,Buy,165,80.9,13348.500000000002,PF003
930,2027-07-19,Bond,Sell,162,106.7,17285.4,PF004
931,2027-07-20,Option,Sell,96,43.0,4128.0,PF004
932,2027-07-21,Option,Buy,106,58.6,6211.6,PF003
933,2027-07-22,Option,Sell,167,82.1,13710.699999999999,PF002
934,2027-07-23,Option,Sell,94,60.8,5715.2,PF005
935,2027-07-24,Option,Buy,194,90.0,17460.0,PF004
936,2027-07-25,Option,Buy,53,93.1,4934.299999999999,PF003
937,2027-07-26,Bond,Sell,197,47.2,9298.400000000001,PF003
938,2027-07-27,Option,Buy,96,76.0,7296.0,PF002
939,2027-07-28,Option,Sell,192,75.6,14515.199999999999,PF002
940,2027-07-29,Stock,Sell,96,65.8,6316.799999999999,PF001
941,2027-07-30,Bond,Sell,127,105.3,13373.1,PF004
942,2027-07-31,Bond,Sell,173,97.9,16936.7,PF001
943,2027-08-01,Bond,Buy,124,88.8,11011.199999999999,PF003
944,2027-08-02,Option,Buy,152,90.0,13680.0,PF005
945,2027-08-03,Option,Buy,186,72.3,13447.8,PF005
946,2027-08-04,Option,Buy,139,104.5,14525.5,PF002
947,2027-08-05,Stock,Sell,193,88.6,17099.8,PF005
948,2027-08-06,Option,Sell,118,91.0,10738.0,PF005
949,2027-08-07,Stock,Buy,110,100.3,11033.0,PF005
950,2027-08-08,Bond,Sell,187,59.2,11070.4,PF003
951,2027-08-09,Option,Sell,99,96.5,9553.5,PF005
952,2027-08-10,Stock,Sell,52,53.7,2792.4,PF005
953,2027-08-11,Stock,Buy,156,64.2,10015.2,PF005
954,2027-08-12,Option,Buy,162,63.5,10287.0,PF001
955,2027-08-13,Bond,Buy,143,108.5,15515.5,PF003
956,2027-08-14,Bond,Sell,167,100.0,16700.0,PF002
957,2027-08-15,Bond,Buy,130,89.1,11583.0,PF001
958,2027-08-16,Stock,Buy,158,90.9,14362.2,PF004
959,2027-08-17,Stock,Buy,100,79.3,7930.0,PF003
960,2027-08-18,Stock,Buy,196,106.3,20834.8,PF003
961,2027-08-19,Stock,Buy,84,74.7,6274.8,PF004
962,2027-08-20,Bond,Buy,95,66.6,6326.999999999999,PF004
963,2027-08-21,Option,Sell,118,51.4,6065.2,PF004
964,2027-08-22,Stock,Sell,142,95.0,13490.0,PF002
965,2027-08-23,Stock,Buy,113,91.4,10328.2,PF005
966,2027-08-24,Bond,Buy,98,66.9,6556.200000000001,PF003
967,2027-08-25,Option,Sell,198,41.8,8276.4,PF005
968,2027-08-26,Option,Sell,123,98.7,12140.1,PF005
969,2027-08-27,Bond,Buy,54,40.8,2203.2,PF004
970,2027-08-28,Bond,Buy,149,89.3,13305.699999999999,PF002
971,2027-08-29,Option,Buy,119,107.9,12840.1,PF001
972,2027-08-30,Stock,Buy,139,70.6,9813.4,PF002
973,2027-08-31,Option,Sell,53,56.4,2989.2,PF005
974,2027-09-01,Bond,Buy,175,89.3,15627.5,PF002
975,2027-09-02,Stock,Buy,88,97.2,8553.6,PF004
976,2027-09-03,Stock,Buy,178,78.3,13937.4,PF001
977,2027-09-04,Bond,Buy,73,107.7,7862.1,PF004
978,2027-09-05,Bond,Sell,106,43.6,4621.6,PF001
979,2027-09-06,Bond,Sell,149,75.3,11219.699999999999,PF005
980,2027-09-07,Option,Sell,119,90.3,10745.699999999999,PF001
981,2027-09-08,Option,Buy,90,100.4,9036.0,PF001
982,2027-09-09,Stock,Buy,109,52.5,5722.5,PF001
983,2027-09-10,Bond,Sell,157,96.0,15072.0,PF002
984,2027-09-11,Stock,Buy,106,78.7,8342.2,PF002
985,2027-09-12,Stock,Buy,80,67.8,5424.0,PF005
986,2027-09-13,Stock,Sell,133,49.2,6543.6,PF001
987,2027-09-14,Stock,Sell,85,100.6,8551.0,PF003
988,2027-09-15,Bond,Sell,157,51.0,8007.0,PF005
989,2027-09-16,Stock,Sell,155,61.7,9563.5,PF001
990,2027-09-17,Bond,Buy,135,60.3,8140.5,PF001
991,2027-09-18,Bond,Buy,184,101.0,18584.0,PF002
992,2027-09-19,Option,Sell,63,87.1,5487.299999999999,PF005
993,2027-09-20,Bond,Buy,169,95.8,16190.199999999999,PF001
994,2027-09-21,Option,Sell,187,57.5,10752.5,PF001
995,2027-09-22,Bond,Sell,129,83.7,10797.300000000001,PF005
996,2027-09-23,Bond,Buy,193,80.0,15440.0,PF003
997,2027-09-24,Bond,Sell,155,98.3,15236.5,PF005
998,2027-09-25,Option,Buy,119,103.4,12304.6,PF005
999,2027-09-26,Option,Buy,93,40.9,3803.7,PF003
1000,2027-09-27,Stock,Buy,122,87.2,10638.4,PF005
